season,teamId,teamName,playerName,birthDate,playerAge,nationality,height(cm),weight(kg),injured,game_appear,game_lineups,game_minutes,number,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goal_conceded,goal_assists,goal_saved,pass_total,key_pass,pass_accura,tackle_total,tackle_blocks,tackle_intercep,duel_total,duel_won,dribble_attemp,dribble_success,dribble_past,fouls_drawn,fouls_committed,yellow_card,yollowed_card,red_card,penalty_won,penalty_scored,penalty_missed,penalty_saved
2023,531,Athletic Club,Oihan Sancet,2000-04-25,24,Spain,188 cm,73 kg,False,20.0,18.0,,,Midfielder,7.035000,False,2.0,13.0,2.0,26.0,10.0,3.0,0.0,4.0,,580.0,35.0,24.0,17.0,1.0,7.0,178.0,83.0,42.0,21.0,,25.0,23.0,1.0,1.0,1.0,,0.0,1.0,
2023,531,Athletic Club,Mikel Vesga,1993-04-08,31,Spain,191 cm,83 kg,False,16.0,13.0,,,Midfielder,6.825000,False,3.0,6.0,4.0,13.0,6.0,3.0,0.0,1.0,,562.0,5.0,27.0,25.0,3.0,19.0,138.0,56.0,10.0,2.0,,3.0,21.0,2.0,0.0,0.0,,2.0,0.0,
2023,532,Valencia,Jorge Sáenz,1996-11-17,27,Spain,192 cm,75 kg,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,532,Valencia,E. Cavani,1987-02-14,36,Uruguay,184 cm,71 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,532,Valencia,Y. Musah,2002-11-29,21,USA,178 cm,75 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,532,Valencia,Jesús Santiago,2004-05-25,19,Spain,192 cm,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,532,Valencia,Joselu Pérez,2004-03-12,20,Spain,,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,532,Valencia,P. González,2002-07-25,22,Dominican Republic,180 cm,75 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,532,Valencia,David Otorbi,2007-10-16,17,Spain,,,False,0.0,0.0,,,Attacker,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Mario Domínguez,2004-02-10,20,Spain,175 cm,,False,3.0,0.0,,,Attacker,6.600000,False,3.0,0.0,7.0,3.0,1.0,0.0,0.0,,,4.0,,4.0,,,,1.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Alberto Marí,2001-07-11,23,Spain,183 cm,78 kg,False,4.0,0.0,,,Attacker,6.600000,False,4.0,0.0,6.0,,,0.0,0.0,1.0,,11.0,1.0,1.0,1.0,,,17.0,5.0,1.0,1.0,,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Diego López,2002-05-13,22,Spain,172 cm,62 kg,False,22.0,19.0,,,Attacker,6.968181,False,3.0,16.0,3.0,15.0,10.0,3.0,0.0,4.0,,450.0,28.0,13.0,25.0,,10.0,204.0,88.0,43.0,17.0,,20.0,15.0,2.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,R. Yaremchuk,1995-11-27,29,Ukraine,191 cm,79 kg,False,15.0,4.0,,,Attacker,6.538461,False,11.0,5.0,13.0,7.0,5.0,1.0,0.0,,,112.0,3.0,5.0,4.0,,,76.0,29.0,8.0,3.0,,6.0,5.0,0.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Hugo Duro,1999-11-10,25,Spain,177 cm,70 kg,False,22.0,21.0,,,Attacker,7.068181,False,1.0,14.0,1.0,37.0,17.0,9.0,0.0,2.0,,314.0,10.0,10.0,10.0,3.0,1.0,266.0,116.0,23.0,9.0,,60.0,26.0,2.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Javi Navarro,2004-02-24,20,Spain,,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,532,Valencia,A. Fadal,2004-01-14,20,Ghana,180 cm,72 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,532,Valencia,Marco Camus,2001-11-16,23,Spain,181 cm,73 kg,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Martín Tejón,2004-04-12,20,Spain,165 cm,,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Hugo González,2003-02-07,21,Spain,184 cm,,False,7.0,0.0,,,Midfielder,6.680000,False,7.0,0.0,18.0,,,0.0,0.0,1.0,,16.0,3.0,3.0,2.0,,,10.0,5.0,,,,2.0,3.0,0.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Pablo Gozálbez,2001-04-30,23,Spain,170 cm,,False,5.0,1.0,,,Midfielder,6.180000,False,4.0,1.0,21.0,1.0,,0.0,0.0,,,30.0,,5.0,1.0,,1.0,22.0,4.0,3.0,,,2.0,6.0,0.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,Fran Pérez,2002-09-09,22,Spain,175 cm,68 kg,False,22.0,19.0,,,Midfielder,6.600000,False,3.0,17.0,3.0,9.0,2.0,1.0,0.0,3.0,,371.0,13.0,14.0,22.0,,8.0,200.0,75.0,67.0,33.0,,18.0,25.0,4.0,0.0,0.0,,0.0,0.0,
2023,532,Valencia,S. Amallah,1996-11-15,28,Morocco,186 cm,82 kg,False,12.0,6.0,,,Midfielder,6.708333,False,6.0,4.0,6.0,7.0,4.0,0.0,0.0,1.0,,139.0,3.0,8.0,14.0,,9.0,117.0,60.0,32.0,16.0,,21.0,15.0,4.0,1.0,0.0,,0.0,0.0,
2023,533,Villarreal,A. Danjuma,1997-01-31,26,Netherlands,178 cm,74 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,Iván Martín,1999-02-14,24,Spain,178 cm,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,Iborra,1988-01-16,35,Spain,190 cm,80 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,J. Mojica,1992-08-21,31,Colombia,185 cm,66 kg,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,S. Chukwueze,1999-05-22,24,Nigeria,172 cm,70 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,Sergio Carreira,2000-10-13,23,Spain,170 cm,70 kg,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,Dani Tasende,2000-07-06,23,Spain,,,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,Carlo Adriano,2001-02-12,22,Spain,181 cm,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,VÃ­ctor Moreno,2005-09-30,18,Spain,,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,B. Brereton,1999-04-18,25,Chile,185 cm,80 kg,False,14.0,2.0,,,Attacker,6.446153,False,12.0,2.0,17.0,3.0,1.0,0.0,0.0,,,69.0,2.0,5.0,2.0,,,31.0,9.0,10.0,2.0,,4.0,5.0,2.0,0.0,0.0,,0.0,0.0,
2023,533,Villarreal,B. Traoré,1995-09-06,29,Burkina Faso,181 cm,73 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,Álex Forés,2001-04-12,23,Spain,179 cm,67 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,Jorge Pascual,2003-04-09,21,Spain,,,False,1.0,0.0,,,Attacker,6.700000,False,1.0,0.0,3.0,,,0.0,0.0,,,5.0,,4.0,,,,2.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,,0.0,0.0,
2023,533,Villarreal,Ilias Akhomach,2004-04-16,20,Morocco,175 cm,,False,18.0,8.0,,,Attacker,6.744444,False,10.0,6.0,13.0,8.0,4.0,1.0,0.0,2.0,,263.0,12.0,11.0,22.0,2.0,8.0,161.0,73.0,63.0,30.0,,19.0,27.0,3.0,0.0,0.0,,0.0,0.0,
2023,533,Villarreal,Diego Collado,2001-01-09,23,Spain,183 cm,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,José Luis Morales,1987-07-23,37,Spain,180 cm,70 kg,False,16.0,8.0,,,Attacker,6.712500,False,8.0,8.0,14.0,13.0,8.0,6.0,0.0,,,127.0,3.0,5.0,4.0,,4.0,59.0,15.0,25.0,7.0,,4.0,2.0,0.0,0.0,0.0,,0.0,0.0,
2023,533,Villarreal,Reque,2004-02-12,20,Spain,,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,533,Villarreal,A. Sørloth,1995-12-05,29,Norway,195 cm,90 kg,False,19.0,16.0,,,Attacker,6.857894,False,3.0,4.0,3.0,27.0,16.0,8.0,0.0,4.0,,252.0,17.0,10.0,4.0,3.0,,176.0,75.0,47.0,19.0,,12.0,13.0,2.0,0.0,0.0,,0.0,0.0,
2023,533,Villarreal,Gerard Moreno,1992-04-07,32,Spain,180 cm,77 kg,False,19.0,18.0,,,Attacker,7.531578,False,1.0,11.0,1.0,30.0,17.0,10.0,0.0,2.0,,657.0,33.0,27.0,22.0,6.0,7.0,196.0,99.0,60.0,33.0,,25.0,14.0,0.0,0.0,0.0,,2.0,0.0,
2023,533,Villarreal,Gonçalo Guedes,1996-11-29,28,Portugal,179 cm,68 kg,False,2.0,0.0,,,Attacker,7.400000,False,2.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,,20.0,2.0,8.0,,,,9.0,3.0,2.0,2.0,,1.0,,0.0,0.0,0.0,,0.0,0.0,
2023,534,Las Palmas,Joel del Pino,1997-11-22,26,Spain,,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Claudio,2000-12-08,23,Spain,186 cm,80 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Álex Domínguez,1998-07-30,25,Spain,187 cm,80 kg,False,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Enrique Clemente,1999-03-04,24,Spain,180 cm,79 kg,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Ale García,2003-03-19,20,Spain,179 cm,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Isaac,2000-10-14,23,Spain,,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Javier Cendón,2001-06-02,22,Spain,,,False,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Cristian Abreu,2000-11-20,23,Spain,,,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Ale Palanca,2003-01-26,20,Spain,,,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Julen Pérez,2000-06-28,23,Spain,,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Joaquín,2000-10-14,23,Spain,,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Unai Veiga,1998-10-09,25,Spain,189 cm,88 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,Jonathan Viera,1989-10-21,35,Spain,171 cm,66 kg,False,9.0,7.0,,,Midfielder,7.277777,False,2.0,4.0,2.0,13.0,6.0,2.0,0.0,1.0,,494.0,17.0,50.0,6.0,,,64.0,33.0,17.0,10.0,,16.0,3.0,1.0,0.0,0.0,,2.0,0.0,
2023,534,Las Palmas,D. Bassinga,2005-08-11,19,Congo,194 cm,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,534,Las Palmas,M. Perrone,2003-01-07,21,Argentina,177 cm,68 kg,False,19.0,11.0,,,Midfielder,6.742105,False,8.0,6.0,8.0,4.0,1.0,0.0,0.0,,,813.0,5.0,38.0,30.0,3.0,20.0,112.0,47.0,16.0,8.0,,7.0,19.0,4.0,0.0,0.0,,0.0,0.0,
2023,534,Las Palmas,Marc Cardona,1995-07-08,29,Spain,183 cm,70 kg,False,14.0,5.0,,,Attacker,6.807692,False,9.0,5.0,17.0,10.0,5.0,2.0,0.0,,,125.0,1.0,7.0,6.0,,1.0,68.0,29.0,16.0,7.0,,12.0,8.0,1.0,0.0,0.0,,1.0,0.0,
2023,534,Las Palmas,M. El Haddadi,1995-09-01,29,Morocco,175 cm,69 kg,False,22.0,21.0,,,Attacker,6.863636,False,1.0,18.0,1.0,21.0,7.0,2.0,0.0,1.0,,468.0,14.0,16.0,30.0,1.0,8.0,221.0,100.0,41.0,16.0,,41.0,16.0,2.0,0.0,0.0,,0.0,1.0,
2023,534,Las Palmas,Sandro Ramírez,1995-07-09,29,Spain,175 cm,71 kg,False,11.0,9.0,,,Attacker,7.109090,False,2.0,6.0,5.0,14.0,8.0,0.0,0.0,3.0,,228.0,13.0,16.0,7.0,1.0,1.0,73.0,37.0,23.0,12.0,,13.0,8.0,0.0,0.0,0.0,,0.0,0.0,
2023,534,Las Palmas,S. Kaba,1995-07-28,29,Guinea,191 cm,80 kg,False,13.0,7.0,,,Attacker,6.576923,False,6.0,5.0,13.0,8.0,1.0,1.0,0.0,1.0,,133.0,4.0,7.0,1.0,,,115.0,51.0,20.0,11.0,,14.0,13.0,2.0,0.0,0.0,,0.0,0.0,
2023,534,Las Palmas,Cristian Herrera,1991-03-13,33,Spain,181 cm,76 kg,False,6.0,1.0,,,Attacker,6.560000,False,5.0,0.0,21.0,1.0,1.0,1.0,0.0,,,71.0,1.0,13.0,1.0,,,10.0,3.0,2.0,1.0,,1.0,3.0,1.0,0.0,0.0,,0.0,0.0,
2023,536,Sevilla,K. Rekik,1994-12-02,29,Netherlands,186 cm,84 kg,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Luismi Cruz,2001-05-23,22,Spain,166 cm,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Rony Lopes,1995-12-28,28,Portugal,174 cm,68 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,José Ángel Carmona,2002-01-29,21,Spain,183 cm,,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Pedro Ortiz,2000-08-19,23,Spain,183 cm,,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Iván Romero,2001-04-10,22,Spain,172 cm,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,L. Augustinsson,1994-04-21,29,Sweden,181 cm,74 kg,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,T. Delaney,1991-09-03,32,Denmark,182 cm,79 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,O. Idrissi,1996-02-26,27,Morocco,183 cm,78 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Alfonso Pastor,2000-10-04,23,Spain,190 cm,78 kg,False,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Fernando,1987-07-25,37,Brazil,183 cm,76 kg,False,8.0,5.0,,,Midfielder,6.850000,False,3.0,4.0,6.0,,,0.0,0.0,,,237.0,2.0,25.0,9.0,,7.0,47.0,25.0,5.0,4.0,,3.0,6.0,0.0,0.0,0.0,,0.0,0.0,
2023,536,Sevilla,M. Acuña,1991-10-28,33,Argentina,172 cm,69 kg,False,9.0,8.0,,,Defender,6.900000,False,1.0,6.0,3.0,5.0,2.0,0.0,0.0,1.0,,265.0,7.0,24.0,13.0,1.0,4.0,52.0,34.0,6.0,4.0,,9.0,4.0,2.0,0.0,0.0,,0.0,0.0,
2023,536,Sevilla,D. Lukébakio,1997-09-24,27,Belgium,187 cm,77 kg,False,12.0,9.0,,,Attacker,6.991666,False,3.0,6.0,4.0,21.0,8.0,2.0,0.0,1.0,,229.0,10.0,16.0,4.0,2.0,2.0,105.0,51.0,40.0,24.0,,15.0,12.0,0.0,0.0,0.0,,0.0,0.0,
2023,536,Sevilla,G. Montiel,1997-01-01,27,Argentina,175 cm,68 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,536,Sevilla,A. Véliz,2003-09-19,21,Argentina,186 cm,77 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Oso,2003-07-09,21,Spain,,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Israel Dominguez,2003-05-07,21,Spain,,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,536,Sevilla,Miguel Capi,2001-03-06,23,Spain,175 cm,,False,0.0,0.0,,,Attacker,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,536,Sevilla,I. Sow,2007-01-26,17,Senegal,184 cm,,False,0.0,0.0,,,Attacker,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,536,Sevilla,Isaac Romero,2000-05-18,24,Spain,183 cm,70 kg,False,3.0,3.0,,,Attacker,7.133333,False,0.0,2.0,0.0,5.0,4.0,2.0,0.0,,,33.0,1.0,8.0,,,,31.0,14.0,5.0,3.0,,5.0,7.0,0.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,Rubén Blanco,1995-07-25,28,Spain,188 cm,70 kg,False,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,538,Celta Vigo,Alfon González,1999-05-04,24,Spain,172 cm,60 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,538,Celta Vigo,Santi Mina,1995-12-07,28,Spain,185 cm,79 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,538,Celta Vigo,Sergio Carreira,2000-10-13,23,Spain,170 cm,70 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2023,538,Celta Vigo,J. Strand Larsen,2000-02-06,24,Norway,193 cm,79 kg,False,22.0,22.0,,,Attacker,6.981818,False,0.0,16.0,0.0,41.0,18.0,7.0,0.0,1.0,,352.0,15.0,11.0,13.0,1.0,3.0,282.0,113.0,47.0,24.0,,30.0,46.0,3.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,T. Allende,1999-02-20,25,Argentina,,,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,538,Celta Vigo,Miguel Rodríguez,2003-04-29,21,Spain,179 cm,73 kg,False,11.0,1.0,,,Attacker,6.390000,False,10.0,1.0,19.0,3.0,,0.0,0.0,,,59.0,2.0,4.0,4.0,,2.0,47.0,14.0,11.0,3.0,,6.0,10.0,2.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,J. Bamba,1996-03-26,28,Côte d'Ivoire,175 cm,72 kg,False,18.0,17.0,,,Attacker,7.016666,False,1.0,10.0,1.0,21.0,14.0,2.0,0.0,1.0,,479.0,26.0,21.0,10.0,,11.0,181.0,94.0,65.0,33.0,,45.0,9.0,0.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,T. Douvikas,1999-08-02,25,Greece,184 cm,76 kg,False,18.0,4.0,,,Attacker,6.605882,False,14.0,2.0,15.0,10.0,8.0,3.0,0.0,,,98.0,3.0,4.0,8.0,1.0,1.0,99.0,46.0,12.0,5.0,,14.0,11.0,1.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,Hugo Álvarez,2003-07-02,21,Spain,176 cm,,False,2.0,0.0,,,Midfielder,6.850000,False,2.0,0.0,5.0,,,0.0,0.0,,,23.0,1.0,10.0,1.0,,1.0,6.0,2.0,2.0,1.0,,,,0.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,Carles Pérez,1998-02-16,26,Spain,173 cm,75 kg,False,9.0,4.0,,,Attacker,6.644444,False,5.0,4.0,13.0,5.0,1.0,0.0,0.0,,,116.0,8.0,10.0,6.0,,4.0,70.0,24.0,15.0,8.0,,8.0,15.0,1.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,Iago Aspas,1987-08-01,37,Spain,176 cm,67 kg,False,21.0,19.0,,,Attacker,7.419047,False,2.0,10.0,2.0,40.0,17.0,3.0,0.0,4.0,,631.0,58.0,23.0,2.0,2.0,5.0,115.0,59.0,25.0,19.0,,34.0,10.0,4.0,0.0,1.0,,1.0,2.0,
2023,538,Celta Vigo,Hugo Sotelo,2003-12-19,21,Spain,180 cm,,False,8.0,3.0,,,Midfielder,6.800000,False,5.0,3.0,18.0,4.0,1.0,0.0,0.0,,,226.0,4.0,26.0,9.0,1.0,1.0,32.0,12.0,2.0,1.0,,2.0,6.0,0.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,W. Swedberg,2004-02-01,20,Sweden,185 cm,78 kg,False,8.0,0.0,,,Midfielder,6.771428,False,8.0,0.0,22.0,3.0,2.0,2.0,0.0,,,30.0,,3.0,5.0,,1.0,23.0,16.0,5.0,4.0,,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,Jaílson,1995-09-07,29,Brazil,187 cm,75 kg,False,3.0,1.0,,,Midfielder,6.733333,False,2.0,0.0,3.0,,,0.0,0.0,,,51.0,,12.0,7.0,1.0,3.0,25.0,13.0,3.0,2.0,,2.0,3.0,1.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,L. de la Torre,1998-05-23,26,USA,178 cm,63 kg,False,20.0,15.0,,,Midfielder,6.690000,False,5.0,8.0,5.0,8.0,5.0,0.0,0.0,2.0,,477.0,12.0,20.0,29.0,3.0,7.0,148.0,52.0,15.0,6.0,,9.0,28.0,2.0,1.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,Carlos Dotor,2001-03-15,23,Spain,180 cm,68 kg,False,16.0,7.0,,,Midfielder,6.576923,False,9.0,3.0,15.0,3.0,,0.0,0.0,,,323.0,1.0,17.0,14.0,2.0,4.0,70.0,32.0,3.0,3.0,,10.0,13.0,2.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,Fran Beltrán,1999-02-03,25,Spain,170 cm,66 kg,False,17.0,13.0,,,Midfielder,6.593750,False,4.0,8.0,9.0,6.0,1.0,0.0,0.0,,,510.0,4.0,25.0,22.0,,11.0,99.0,42.0,12.0,7.0,,8.0,12.0,2.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,F. Cervi,1994-05-26,30,Argentina,165 cm,67 kg,False,10.0,5.0,,,Midfielder,6.790000,False,5.0,4.0,10.0,2.0,1.0,0.0,0.0,,,161.0,7.0,13.0,17.0,,7.0,66.0,38.0,5.0,,,16.0,5.0,1.0,0.0,0.0,,0.0,0.0,
2023,538,Celta Vigo,R. Tapia,1995-07-28,29,Peru,185 cm,78 kg,False,14.0,10.0,,,Midfielder,7.092307,False,4.0,1.0,11.0,12.0,1.0,0.0,0.0,,,488.0,5.0,27.0,30.0,4.0,14.0,157.0,97.0,25.0,18.0,,24.0,18.0,2.0,1.0,0.0,,0.0,0.0,
2023,541,Real Madrid,Juanmi Latasa,2001-03-23,22,Spain,192 cm,86 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,541,Real Madrid,Reinier,2002-01-19,21,Brazil,185 cm,78 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,541,Real Madrid,Á. Rodríguez,2004-07-14,20,Uruguay,192 cm,81 kg,False,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,541,Real Madrid,Marvel,2003-01-07,21,Spain,184 cm,75 kg,False,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,541,Real Madrid,T. Zidane,2002-05-18,22,France,196 cm,74 kg,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,541,Real Madrid,Edgar Pujol,2004-08-07,20,Spain,177 cm,70 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2023,541,Real Madrid,Mario de Luis,2002-06-05,22,Spain,185 cm,75 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2023,541,Real Madrid,D. Alaba,1992-06-24,32,Austria,180 cm,78 kg,False,14.0,14.0,,,Defender,7.135714,False,0.0,2.0,1.0,10.0,4.0,0.0,0.0,1.0,,878.0,10.0,57.0,14.0,7.0,16.0,42.0,24.0,,,,,4.0,2.0,0.0,0.0,,0.0,0.0,
2023,541,Real Madrid,Rodrygo,2001-01-09,23,Brazil,174 cm,64 kg,False,21.0,18.0,,,Attacker,7.333333,False,3.0,11.0,3.0,46.0,22.0,7.0,0.0,4.0,,605.0,32.0,25.0,10.0,,6.0,185.0,89.0,96.0,44.0,,30.0,9.0,2.0,0.0,0.0,,0.0,1.0,
2023,541,Real Madrid,Diego Piñeiro,2004-02-13,20,Spain,185 cm,69 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0
2023,541,Real Madrid,Lucas Cañizares,2002-05-10,22,Spain,188 cm,81 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2023,541,Real Madrid,Kepa,1994-10-03,30,Spain,189 cm,84 kg,False,12.0,12.0,,,Goalkeeper,6.991666,False,0.0,0.0,7.0,,,0.0,9.0,,26.0,347.0,,24.0,,,,4.0,3.0,,,,2.0,,1.0,0.0,0.0,,0.0,0.0,1.0
